# episode,agent0
6.200100000000000000e+04,-6.899999999999999467e-01
6.250100000000000000e+04,-6.962500000000000355e-01
6.300100000000000000e+04,-6.199999999999999956e-01
6.350100000000000000e+04,-5.687499999999999778e-01
6.400100000000000000e+04,-6.212500000000000799e-01
6.450100000000000000e+04,-6.374999999999999556e-01
6.500100000000000000e+04,-6.537499999999999423e-01
6.550100000000000000e+04,-6.499999999999999112e-01
6.600100000000000000e+04,-5.800000000000000711e-01
6.650100000000000000e+04,-6.674999999999999822e-01
6.700100000000000000e+04,-5.087500000000000355e-01
6.750100000000000000e+04,-6.325000000000000622e-01
6.800100000000000000e+04,-6.487499999999999378e-01
6.850100000000000000e+04,-6.725000000000000977e-01
6.900100000000000000e+04,-6.474999999999999645e-01
6.950100000000000000e+04,-6.262499999999999734e-01
7.000100000000000000e+04,-6.862499999999999156e-01
7.050100000000000000e+04,-7.137499999999999956e-01
7.100100000000000000e+04,-6.937499999999999778e-01
7.150100000000000000e+04,-5.725000000000000089e-01
7.200100000000000000e+04,-6.724999999999999867e-01
7.250100000000000000e+04,-5.675000000000000044e-01
7.300100000000000000e+04,-6.875000000000000000e-01
7.350100000000000000e+04,-6.962500000000000355e-01
7.400100000000000000e+04,-6.187500000000000222e-01
7.450100000000000000e+04,-5.937500000000000000e-01
7.500100000000000000e+04,-6.525000000000000799e-01
7.550100000000000000e+04,-6.800000000000000488e-01
7.600100000000000000e+04,-6.662500000000000089e-01
7.650100000000000000e+04,-6.924999999999998934e-01
7.700100000000000000e+04,-7.199999999999999734e-01
7.750100000000000000e+04,-6.912499999999999201e-01
7.800100000000000000e+04,-7.349999999999999867e-01
7.850100000000000000e+04,-6.850000000000000533e-01
7.900100000000000000e+04,-5.937500000000000000e-01
7.950100000000000000e+04,-6.912500000000000311e-01
8.000100000000000000e+04,-7.474999999999999423e-01
8.050100000000000000e+04,-6.975000000000000089e-01
8.100100000000000000e+04,-7.225000000000000311e-01
8.150100000000000000e+04,-6.887499999999999734e-01
8.200100000000000000e+04,-5.725000000000000089e-01
8.250100000000000000e+04,-7.150000000000000799e-01
8.300100000000000000e+04,-7.025000000000000133e-01
8.350100000000000000e+04,-7.312499999999999556e-01
8.400100000000000000e+04,-5.887500000000001066e-01
8.450100000000000000e+04,-6.437499999999999334e-01
8.500100000000000000e+04,-5.800000000000000711e-01
8.550100000000000000e+04,-6.850000000000000533e-01
8.600100000000000000e+04,-6.049999999999999822e-01
8.650100000000000000e+04,-7.587500000000000355e-01
8.700100000000000000e+04,-6.487500000000000488e-01
8.750100000000000000e+04,-7.850000000000000311e-01
8.800100000000000000e+04,-7.225000000000000311e-01
8.850100000000000000e+04,-7.187500000000000000e-01
8.900100000000000000e+04,-6.774999999999999911e-01
8.950100000000000000e+04,-6.937499999999999778e-01
9.000100000000000000e+04,-6.825000000000001066e-01
9.050100000000000000e+04,-8.024999999999999911e-01
9.100100000000000000e+04,-5.874999999999999112e-01
9.150100000000000000e+04,-7.349999999999999867e-01
9.200100000000000000e+04,-7.199999999999999734e-01
9.250100000000000000e+04,-6.837500000000000799e-01
9.300100000000000000e+04,-7.624999999999999556e-01
9.350100000000000000e+04,-7.275000000000000355e-01
9.400100000000000000e+04,-7.262500000000000622e-01
9.450100000000000000e+04,-7.487500000000000266e-01
9.500100000000000000e+04,-6.587499999999999467e-01
9.550100000000000000e+04,-6.400000000000000133e-01
9.600100000000000000e+04,-6.137500000000000178e-01
9.650100000000000000e+04,-7.424999999999999378e-01
9.700100000000000000e+04,-7.362500000000000711e-01
9.750100000000000000e+04,-6.199999999999998845e-01
9.800100000000000000e+04,-7.099999999999999645e-01
9.850100000000000000e+04,-6.887499999999999734e-01
9.900100000000000000e+04,-7.712499999999999911e-01
9.950100000000000000e+04,-7.262500000000000622e-01
