# episode,agent0,agent1,agent2
5.050100000000000000e+04,-2.424778921468014659e+01,-1.333765512220412752e+01,-1.163011034909777131e+01
5.100100000000000000e+04,-2.400263495107931888e+01,-1.323467037643172084e+01,-1.111202051201285457e+01
5.150100000000000000e+04,-2.398133076408641884e+01,-1.373255191435344891e+01,-1.138047547643044766e+01
5.200100000000000000e+04,-2.393012683160878495e+01,-1.341103881364093198e+01,-1.135135320814974236e+01
5.250100000000000000e+04,-2.414392376327041845e+01,-1.295243258058695446e+01,-1.125647025711207405e+01
5.300100000000000000e+04,-2.410736658680926681e+01,-1.427219072717405979e+01,-1.107963770132592884e+01
5.350100000000000000e+04,-2.407520806906502386e+01,-1.360655968913534331e+01,-1.115892911787138075e+01
5.400100000000000000e+04,-2.404755085469343001e+01,-1.311561127359154888e+01,-1.133387140267742765e+01
5.450100000000000000e+04,-2.437389067576948065e+01,-1.387211709925869840e+01,-1.072482602423520959e+01
5.500100000000000000e+04,-2.405033895047690962e+01,-1.346362736308930508e+01,-1.038452040006805177e+01
5.550100000000000000e+04,-2.412963529403877061e+01,-1.371288621328329072e+01,-1.109141984947722293e+01
5.600100000000000000e+04,-2.447143052430805099e+01,-1.393727992091657697e+01,-1.136533850944928226e+01
5.650100000000000000e+04,-2.397566684668477066e+01,-1.308998389528920825e+01,-1.082019634543209463e+01
5.700100000000000000e+04,-2.404698000070231245e+01,-1.383885887377187629e+01,-1.140756273836930035e+01
5.750100000000000000e+04,-2.402861206840512054e+01,-1.278047244988839282e+01,-1.078111804502092141e+01
5.800100000000000000e+04,-2.408077847083886880e+01,-1.256776016091422754e+01,-1.077641025832635790e+01
5.850100000000000000e+04,-2.418295979130560625e+01,-1.315788468429143521e+01,-1.133610137996516265e+01
5.900100000000000000e+04,-2.411094141685569170e+01,-1.314611874102428324e+01,-1.160864733869332355e+01
5.950100000000000000e+04,-2.429257464894773832e+01,-1.324980757408187237e+01,-1.093855051186377381e+01
6.000100000000000000e+04,-2.413019137931080849e+01,-1.301716062544106123e+01,-1.063506745153078725e+01
6.050100000000000000e+04,-2.401278546323123209e+01,-1.304904494678427795e+01,-1.082158433180183188e+01
6.100100000000000000e+04,-2.401109921665021218e+01,-1.339250202645085075e+01,-1.087762342665195980e+01
6.150100000000000000e+04,-2.405256312663182428e+01,-1.285126284238338101e+01,-1.105353890530590633e+01
6.200100000000000000e+04,-2.410055839611423423e+01,-1.304275022698207032e+01,-1.056808164864250799e+01
6.250100000000000000e+04,-2.416844267507348221e+01,-1.288329570088855291e+01,-1.042623365118230438e+01
6.300100000000000000e+04,-2.427887439150338267e+01,-1.370777114030217270e+01,-1.150776612121995157e+01
