episode,agent0
3.850100000000000000e+04,-7.008606717269560971e-02
3.900100000000000000e+04,-6.428998611208368297e-02
3.950100000000000000e+04,-6.095114151169819805e-02
4.000100000000000000e+04,-4.897154427649968306e-02
4.050100000000000000e+04,-5.071561360627161591e-02
4.100100000000000000e+04,-4.718801512721636920e-02
4.150100000000000000e+04,-4.397057344839613163e-02
4.200100000000000000e+04,-3.362887192127837765e-02
4.250100000000000000e+04,-4.769527984720774855e-02
4.300100000000000000e+04,-3.957426577381751437e-02
4.350100000000000000e+04,-4.023741474634184856e-02
4.400100000000000000e+04,-4.163596662540932497e-02
4.450100000000000000e+04,-2.934640927902729124e-02
4.500100000000000000e+04,-2.647900546492723203e-02
4.550100000000000000e+04,-3.544969469521358496e-02
4.600100000000000000e+04,-2.789807833834092796e-02
4.650100000000000000e+04,-2.205815680820160177e-02
4.700100000000000000e+04,-2.380387389973612905e-02
4.750100000000000000e+04,-1.749052756977920522e-02
4.800100000000000000e+04,-2.174213251937478011e-02
4.850100000000000000e+04,-2.019017154224461014e-02
4.900100000000000000e+04,-2.645410695127943523e-02
4.950100000000000000e+04,-2.541598997879635988e-02
5.000100000000000000e+04,-1.941409190614471619e-02
5.050100000000000000e+04,-1.450809857918328519e-02
5.100100000000000000e+04,-1.841231138539216675e-02
5.150100000000000000e+04,-1.909962395515173161e-02
5.200100000000000000e+04,-1.521813176079682070e-02
5.250100000000000000e+04,-1.342480627514592607e-02
5.300100000000000000e+04,-1.696732375396921635e-02
5.350100000000000000e+04,-2.180112890011122115e-02
5.400100000000000000e+04,-1.468972672052155752e-02
5.450100000000000000e+04,-1.316350017463838000e-02
5.500100000000000000e+04,-1.311881959905716183e-02
5.550100000000000000e+04,-1.041599804125493446e-02
5.600100000000000000e+04,-1.381194114270231123e-02
5.650100000000000000e+04,-1.199026548834367795e-02
5.700100000000000000e+04,-1.017418009337611555e-02
5.750100000000000000e+04,-8.282938796366427769e-03
5.800100000000000000e+04,-9.925077126727757659e-03
5.850100000000000000e+04,-7.011323882397679091e-03
5.900100000000000000e+04,-1.184006357311637517e-02
5.950100000000000000e+04,-7.335802483466032607e-03
