episode,score
1.164000000000000000e+03,4.674050063596361326e+01
1.165000000000000000e+03,4.679379698868879700e+01
1.166000000000000000e+03,4.683197469778831845e+01
1.167000000000000000e+03,4.694976205503019173e+01
1.168000000000000000e+03,4.671828946124584547e+01
1.169000000000000000e+03,4.686187026316119386e+01
1.170000000000000000e+03,4.690967402214313609e+01
1.171000000000000000e+03,4.687786945561082064e+01
1.172000000000000000e+03,4.687159111066429773e+01
1.173000000000000000e+03,4.665709035681477701e+01
1.174000000000000000e+03,4.672306756228795876e+01
1.175000000000000000e+03,4.685228609251052490e+01
1.176000000000000000e+03,4.671286486746530642e+01
1.177000000000000000e+03,4.692182796096556530e+01
1.178000000000000000e+03,4.687376249926025196e+01
1.179000000000000000e+03,4.694056609872126273e+01
1.180000000000000000e+03,4.696143189500552495e+01
1.181000000000000000e+03,4.684029634244895135e+01
1.182000000000000000e+03,4.684172244630319426e+01
1.183000000000000000e+03,4.682969396841091481e+01
1.184000000000000000e+03,4.681325444770376265e+01
1.185000000000000000e+03,4.683174731224792708e+01
1.186000000000000000e+03,4.693964506743843401e+01
1.187000000000000000e+03,4.679021769875540571e+01
1.188000000000000000e+03,4.678626675426242798e+01
1.189000000000000000e+03,4.682994771489514108e+01
1.190000000000000000e+03,4.678727214592101546e+01
1.191000000000000000e+03,4.684109224777174774e+01
1.192000000000000000e+03,4.703021923748649158e+01
1.193000000000000000e+03,4.696802684795594729e+01
1.194000000000000000e+03,4.698477040674964655e+01
1.195000000000000000e+03,4.681501983557927815e+01
1.196000000000000000e+03,4.677674902353551545e+01
1.197000000000000000e+03,4.675854263904631125e+01
1.198000000000000000e+03,4.693518196628075856e+01
1.199000000000000000e+03,4.699029664868690048e+01
